Region,Segment,Sub-segment,Sub-segment 1,Sub-segment 2,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
ASEAN,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,"1,785","1,970","2,171","2,392","2,630","2,888","3,171","3,478","3,810","4,171","4,558","4,973","5,418"
ASEAN,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,"2,011","2,261","2,541","2,848","3,182","3,551","3,963","4,428","4,950","5,527","6,165","6,858","7,619"
ASEAN,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,365,413,467,528,595,667,749,840,941,"1,057","1,182","1,322","1,475"
ASEAN,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,"3,629","4,048","4,519","5,037","5,605","6,226","6,914","7,684","8,541","9,491","10,525","11,644","12,861"
ASEAN,By Component,Hardware,Payment Units,Payment Units,"4,777","5,248","5,752","6,293","6,880","7,524","8,235","9,014","9,842","10,732","11,677","12,682","13,759"
ASEAN,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,"4,115","4,460","4,838","5,241","5,663","6,110","6,584","7,095","7,643","8,222","8,826","9,447","10,095"
ASEAN,By Component,Hardware,Receipt Printer,Receipt Printer,"5,158","5,569","6,016","6,490","6,981","7,496","8,041","8,629","9,258","9,937","10,650","11,386","12,155"
ASEAN,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","3,917","4,342","4,810","5,319","5,873","6,466","7,115","7,826","8,603","9,451","10,373","11,361","12,427"
ASEAN,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,"1,649","1,837","2,046","2,276","2,524","2,799","3,102","3,432","3,797","4,197","4,635","5,111","5,623"
ASEAN,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,"1,358","1,535","1,735","1,958","2,207","2,484","2,796","3,147","3,543","3,987","4,474","5,013","5,613"
ASEAN,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,901,"1,011","1,134","1,266","1,420","1,587","1,769","1,978","2,207","2,459","2,739","3,047","3,381"
ASEAN,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,"1,348","1,573","1,826","2,119","2,456","2,833","3,277","3,787","4,364","5,035","5,796","6,659","7,638"
ASEAN,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,450,534,632,753,887,"1,049","1,240","1,465","1,734","2,049","2,419","2,851","3,359"
ASEAN,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,224,269,324,387,467,558,668,799,956,"1,145","1,374","1,634","1,942"
ASEAN,By Model Type,Cash Model,Cash Model,Cash Model,"1,371","1,529","1,705","1,900","2,109","2,337","2,582","2,858","3,164","3,508","3,882","4,285","4,720"
ASEAN,By Model Type,Cashless Model,Cashless Model,Cashless Model,"4,559","5,230","5,992","6,859","7,852","8,973","10,270","11,750","13,437","15,364","17,555","20,030","22,836"
ASEAN,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),"5,383","6,117","6,949","7,886","8,939","10,119","11,463","12,983","14,707","16,664","18,866","21,331","24,094"
ASEAN,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,200,230,260,296,339,384,434,495,561,638,723,813,919
ASEAN,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,347,412,488,577,683,807,955,"1,130","1,333","1,570","1,848","2,171","2,543"
ASEAN,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,"2,990","3,396","3,853","4,371","4,947","5,591","6,323","7,151","8,089","9,148","10,334","11,666","13,152"
ASEAN,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,785,902,"1,035","1,188","1,363","1,563","1,789","2,049","2,350","2,690","3,080","3,517","4,012"
ASEAN,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,582,655,743,838,943,"1,059","1,196","1,345","1,513","1,702","1,916","2,150","2,411"
ASEAN,By Retail Format,Department Stores,Department Stores,Department Stores,394,445,497,553,619,689,766,858,954,"1,066","1,188","1,322","1,467"
ASEAN,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,896,"1,045","1,217","1,417","1,650","1,918","2,230","2,594","3,015","3,506","4,072","4,722","5,473"
ASEAN,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,283,316,352,392,439,490,548,611,680,760,847,938,"1,041"
ASEAN,By Country,Singapore,Singapore,Singapore,476,552,633,728,842,967,"1,108","1,274","1,462","1,682","1,928","2,207","2,526"
ASEAN,By Country,Malaysia,Malaysia,Malaysia,787,900,"1,026","1,167","1,333","1,516","1,729","1,969","2,240","2,550","2,901","3,295","3,742"
ASEAN,By Country,Thailand,Thailand,Thailand,"1,563","1,800","2,069","2,378","2,726","3,121","3,572","4,096","4,694","5,385","6,168","7,052","8,055"
ASEAN,By Country,Indonesia,Indonesia,Indonesia,"2,128","2,412","2,738","3,096","3,503","3,961","4,483","5,074","5,740","6,495","7,344","8,298","9,364"
ASEAN,By Country,Rest of ASEAN,Rest of ASEAN,Rest of ASEAN,976,"1,095","1,231","1,390","1,557","1,745","1,960","2,195","2,465","2,760","3,096","3,463","3,869"
Singapore,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,352,385,421,460,501,542,585,632,683,739,799,861,927
Singapore,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,158,172,189,206,225,246,269,294,321,349,379,410,442
Singapore,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,189,209,231,255,282,311,343,378,415,455,500,548,600
Singapore,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,165,186,209,235,264,297,333,373,417,466,521,581,647
Singapore,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,29,33,37,42,48,54,61,69,77,87,98,111,125
Singapore,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,319,357,400,447,498,553,615,684,764,852,950,"1,057","1,174"
Singapore,By Component,Hardware,Payment Units,Payment Units,524,579,636,696,762,836,919,"1,013","1,114","1,223","1,341","1,471","1,612"
Singapore,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,367,399,434,472,513,557,604,654,706,761,819,879,943
Singapore,By Component,Hardware,Receipt Printer,Receipt Printer,473,512,553,598,645,696,752,811,872,937,"1,003","1,071","1,142"
Singapore,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",387,431,479,529,584,645,714,792,876,967,"1,066","1,174","1,292"
Singapore,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,138,156,177,199,224,251,281,315,353,395,441,492,547
Singapore,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,115,130,148,170,195,222,253,289,330,377,427,484,550
Singapore,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,74,84,96,108,123,141,158,180,203,228,257,288,323
Singapore,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,102,122,143,167,197,230,268,314,364,427,496,576,668
Singapore,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,31,39,44,54,66,79,95,111,135,161,192,230,274
Singapore,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,16,21,25,30,37,44,53,65,77,94,115,137,164
Singapore,By Model Type,Cash Model,Cash Model,Cash Model,114,129,145,163,183,205,229,256,286,321,359,400,445
Singapore,By Model Type,Cashless Model,Cashless Model,Cashless Model,362,423,488,565,659,762,879,"1,018","1,176","1,361","1,569","1,807","2,081"
Singapore,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),433,499,572,656,756,866,989,"1,133","1,297","1,487","1,700","1,938","2,212"
Singapore,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,14,17,19,22,26,30,34,40,45,53,60,69,79
Singapore,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,29,36,42,50,60,71,85,101,120,142,168,200,235
Singapore,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,244,281,322,372,427,487,556,635,725,829,946,"1,079","1,230"
Singapore,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,63,74,85,98,115,134,153,177,205,238,274,316,363
Singapore,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,43,51,58,66,75,86,98,112,127,144,165,187,213
Singapore,By Retail Format,Department Stores,Department Stores,Department Stores,32,39,43,47,53,60,67,78,86,97,109,121,136
Singapore,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,70,83,97,113,136,159,187,220,259,306,357,419,489
Singapore,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,24,24,28,32,36,41,47,52,60,68,77,85,95
Malaysia,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,417,455,495,539,586,638,693,752,814,881,954,"1,029","1,109"
Malaysia,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,184,201,219,240,261,285,311,340,371,404,439,475,513
Malaysia,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,198,219,240,263,287,314,344,376,411,448,487,529,575
Malaysia,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,211,237,268,301,337,376,419,468,524,586,654,729,811
Malaysia,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,53,60,68,77,87,97,110,123,138,155,173,193,215
Malaysia,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,445,495,552,615,684,761,847,945,"1,051","1,169","1,295","1,429","1,574"
Malaysia,By Component,Hardware,Payment Units,Payment Units,790,864,947,"1,037","1,134","1,241","1,360","1,490","1,630","1,780","1,935","2,094","2,263"
Malaysia,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,515,561,611,665,719,776,836,903,976,"1,056","1,140","1,228","1,320"
Malaysia,By Component,Hardware,Receipt Printer,Receipt Printer,800,864,935,"1,008","1,085","1,163","1,246","1,337","1,438","1,548","1,666","1,789","1,918"
Malaysia,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",564,626,694,769,848,933,"1,024","1,125","1,237","1,359","1,491","1,632","1,784"
Malaysia,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,207,230,257,286,318,352,393,436,483,536,594,656,722
Malaysia,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,178,201,226,253,287,322,364,410,463,521,588,661,745
Malaysia,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,110,124,139,156,175,197,220,247,275,306,341,382,425
Malaysia,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,201,235,273,317,368,425,493,568,654,754,867,996,"1,144"
Malaysia,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,61,74,88,103,122,145,170,201,237,279,327,383,449
Malaysia,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,30,36,43,52,63,75,89,107,128,154,184,217,257
Malaysia,By Model Type,Cash Model,Cash Model,Cash Model,186,208,231,258,287,320,355,394,436,483,535,591,652
Malaysia,By Model Type,Cashless Model,Cashless Model,Cashless Model,601,692,795,909,"1,046","1,196","1,374","1,575","1,804","2,067","2,366","2,704","3,090"
Malaysia,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),708,807,918,"1,041","1,184","1,344","1,528","1,734","1,966","2,232","2,531","2,868","3,248"
Malaysia,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,26,31,34,39,46,51,58,66,75,85,97,108,122
Malaysia,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,53,62,74,87,103,121,143,169,199,233,273,319,372
Malaysia,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,393,447,506,574,650,736,836,947,"1,072","1,213","1,370","1,550","1,749"
Malaysia,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,105,122,140,160,185,212,243,279,321,369,424,484,555
Malaysia,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,79,88,102,115,130,146,168,189,213,241,271,306,345
Malaysia,By Retail Format,Department Stores,Department Stores,Department Stores,46,52,58,65,75,83,92,104,115,129,144,161,179
Malaysia,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,126,147,171,200,233,271,314,365,425,493,573,663,768
Malaysia,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,38,44,49,53,60,68,76,85,94,105,119,131,146
Thailand,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,"1,116","1,221","1,338","1,463","1,596","1,737","1,890","2,058","2,242","2,445","2,663","2,894","3,143"
Thailand,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,530,584,643,707,773,844,919,"1,004","1,098","1,200","1,311","1,428","1,552"
Thailand,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,561,619,682,752,829,913,"1,006","1,106","1,214","1,331","1,458","1,595","1,742"
Thailand,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,471,532,598,671,751,843,948,"1,066","1,198","1,343","1,503","1,678","1,872"
Thailand,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,92,104,118,134,151,170,191,214,241,272,305,343,383
Thailand,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,960,"1,075","1,203","1,346","1,504","1,679","1,874","2,092","2,331","2,594","2,879","3,189","3,527"
Thailand,By Component,Hardware,Payment Units,Payment Units,"1,104","1,220","1,346","1,486","1,640","1,807","1,989","2,187","2,397","2,629","2,882","3,155","3,449"
Thailand,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,"1,026","1,119","1,221","1,329","1,440","1,556","1,678","1,810","1,955","2,110","2,276","2,447","2,628"
Thailand,By Component,Hardware,Receipt Printer,Receipt Printer,"1,040","1,126","1,220","1,322","1,431","1,550","1,676","1,809","1,949","2,100","2,261","2,428","2,604"
Thailand,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",973,"1,082","1,203","1,335","1,479","1,630","1,796","1,980","2,188","2,418","2,668","2,935","3,224"
Thailand,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,404,454,510,573,641,717,799,890,990,"1,100","1,222","1,353","1,498"
Thailand,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,351,402,459,523,593,673,762,864,981,"1,114","1,262","1,426","1,608"
Thailand,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,234,266,301,338,382,429,483,545,615,695,784,884,993
