Region,Segment,Sub-segment,Sub-segment 1,Sub-segment 2,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033
Rest of Latin America,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,1.9,2.3,2.7,3.3,3.9,4.6,5.5,6.5,7.8,9.3,11.2,13.4,16.0
Rest of Latin America,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,14.1,15.9,17.9,20.1,22.7,25.6,28.9,32.7,36.9,41.8,47.3,53.5,60.5
Rest of Latin America,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,2.9,3.3,3.7,4.2,4.8,5.4,6.2,7.1,8.1,9.3,10.6,12.1,13.9
Rest of Latin America,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,2.4,2.7,3.0,3.4,3.8,4.3,4.8,5.4,6.0,6.8,7.7,8.7,9.8
Rest of Latin America,By Retail Format,Department Stores,Department Stores,Department Stores,1.5,1.7,1.8,2.0,2.3,2.5,2.8,3.1,3.4,3.8,4.2,4.7,5.3
Rest of Latin America,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,2.5,2.9,3.3,3.8,4.4,5.1,5.9,6.8,7.9,9.2,10.6,12.3,14.3
Rest of Latin America,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,1.2,1.3,1.5,1.6,1.8,2.0,2.2,2.5,2.8,3.1,3.5,3.9,4.3
Middle East & Africa,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,3.4,3.7,4.1,4.5,5.0,5.5,6.0,6.6,7.3,8.1,8.9,9.9,10.9
Middle East & Africa,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,8.7,9.7,10.7,11.8,13.1,14.5,16.1,17.8,19.8,22.1,24.5,27.3,30.2
Middle East & Africa,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,1.0,1.1,1.2,1.3,1.5,1.6,1.8,2.0,2.3,2.6,2.9,3.2,3.6
Middle East & Africa,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,4.6,5.2,5.9,6.7,7.6,8.7,9.9,11.3,12.8,14.6,16.7,19.1,21.8
Middle East & Africa,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,2.7,3.1,3.6,4.1,4.6,5.3,6.1,7.0,8.0,9.1,10.5,12.0,13.8
Middle East & Africa,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,12.6,14.2,16.0,18.1,20.5,23.1,26.1,29.5,33.5,37.9,43.0,48.7,55.2
Middle East & Africa,By Component,Hardware,Payment Units,Payment Units,3.2,3.5,3.9,4.3,4.8,5.4,6.0,6.7,7.5,8.4,9.3,10.4,11.6
Middle East & Africa,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,12.1,13.3,14.6,16.0,17.6,19.2,21.1,23.2,25.6,28.3,31.2,34.4,37.9
Middle East & Africa,By Component,Hardware,Receipt Printer,Receipt Printer,4.5,4.9,5.3,5.7,6.3,6.8,7.4,8.2,8.9,9.8,10.7,11.7,12.8
Middle East & Africa,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",5.6,6.3,7.0,7.9,8.8,9.9,11.1,12.4,14.0,15.7,17.7,19.9,22.4
Middle East & Africa,By Component,Software,Scanning & Decoding software,Scanning & Decoding software,5.9,6.6,7.4,8.2,9.2,10.3,11.5,12.9,14.4,16.1,18.1,20.2,22.7
Middle East & Africa,By Component,Software,Computer Vision Software,Computer Vision Software,1.5,1.7,2.0,2.3,2.6,3.0,3.4,3.9,4.5,5.1,5.9,6.8,7.8
Middle East & Africa,By Component,Software,POS & Payment Integration Software,POS & Payment Integration Software,5.3,6.0,6.7,7.6,8.6,9.7,11.0,12.5,14.2,16.2,18.4,20.8,23.6
Middle East & Africa,By Component,Software,Store Operations & Workflow Software,Store Operations & Workflow Software,3.8,4.3,4.9,5.6,6.4,7.3,8.3,9.5,10.8,12.4,14.2,16.2,18.4
Middle East & Africa,By Component,Software,"Others (Analytics & Dashboard Software, etc.)","Others (Analytics & Dashboard Software, etc.)",2.1,2.4,2.7,3.0,3.4,3.8,4.3,4.8,5.4,6.1,6.9,7.7,8.7
Middle East & Africa,By Component,Services,Managed Services,Managed Services,12.3,16.0,20.4,25.6,31.9,39.6,48.8,60.1,73.8,90.2,109.8,133.2,161.0
Middle East & Africa,By Component,Services,Professional Services,Professional Services,14.7,16.7,18.8,21.4,24.2,27.5,31.2,35.4,40.2,45.7,51.9,59.1,67.1
Middle East & Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,36.4,41.0,46.1,51.8,58.3,65.7,74.0,83.6,94.6,107.0,121.1,136.9,154.6
Middle East & Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,39.1,44.5,50.9,58.1,66.3,75.7,86.5,99.1,113.6,130.3,149.6,171.7,196.7
Middle East & Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,16.6,18.8,21.4,24.2,27.5,31.2,35.5,40.4,46.0,52.4,59.7,68.0,77.4
Middle East & Africa,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,6.3,7.4,8.7,10.2,12.0,14.1,16.6,19.6,23.2,27.3,32.3,38.0,44.8
Middle East & Africa,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,2.7,3.2,3.9,4.6,5.6,6.7,8.0,9.7,11.7,14.0,16.9,20.4,24.5
Middle East & Africa,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,2.9,3.5,4.3,5.2,6.4,7.7,9.4,11.5,14.1,17.2,21.0,25.7,31.4
Middle East & Africa,By Model Type,Cash Model,Cash Model,Cash Model,34.1,38.4,43.1,48.3,54.3,60.9,68.6,77.4,87.4,98.7,111.4,125.8,142.0
Middle East & Africa,By Model Type,Cashless Model,Cashless Model,Cashless Model,69.9,80.2,92.1,105.9,121.8,140.2,161.5,186.5,215.7,249.7,289.2,334.8,387.5
Middle East & Africa,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),91.0,103.2,117.1,132.9,150.8,171.2,194.7,221.7,253.0,288.8,329.8,376.4,429.2
Middle East & Africa,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,3.6,4.1,4.7,5.4,6.2,7.2,8.2,9.4,10.9,12.5,14.5,16.7,19.2
Middle East & Africa,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,9.4,11.2,13.4,15.9,19.0,22.7,27.2,32.7,39.2,47.0,56.4,67.6,81.0
Middle East & Africa,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,56.9,64.8,73.9,84.2,96.0,109.4,124.9,143.0,163.8,187.9,215.7,247.4,283.6
Middle East & Africa,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,12.9,14.8,17.0,19.5,22.4,25.9,29.9,34.5,40.0,46.3,53.6,62.0,71.7
Middle East & Africa,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,10.8,12.2,13.8,15.6,17.7,20.1,22.9,26.0,29.6,33.8,38.5,43.8,49.9
Middle East & Africa,By Retail Format,Department Stores,Department Stores,Department Stores,6.9,7.7,8.6,9.7,10.8,12.1,13.6,15.3,17.3,19.5,22.0,24.8,28.0
Middle East & Africa,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,10.9,12.7,14.8,17.3,20.2,23.6,27.6,32.3,38.0,44.7,52.6,61.9,72.9
Middle East & Africa,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,5.6,6.3,7.0,7.9,8.9,10.0,11.3,12.7,14.4,16.2,18.3,20.7,23.4
Middle East & Africa,By Country,GCC,GCC,GCC,55.7,63.7,73.0,83.7,95.9,110.1,126.5,145.8,168.2,194.3,224.4,259.2,299.3
Middle East & Africa,By Country,South Africa,South Africa,South Africa,17.0,19.1,21.5,24.3,27.5,31.0,35.1,39.8,45.2,51.3,58.3,66.2,75.2
Middle East & Africa,By Country,Rest of Middle East & Africa,Rest of Middle East & Africa,Rest of Middle East & Africa,31.4,35.7,40.6,46.2,52.6,60.0,68.4,78.3,89.7,102.8,117.9,135.2,154.9
GCC,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,2.1,2.3,2.6,2.8,3.1,3.4,3.8,4.2,4.6,5.1,5.7,6.3,6.9
GCC,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,5.2,5.8,6.4,7.1,7.9,8.8,9.7,10.8,12.0,13.4,15.0,16.7,18.6
GCC,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,0.5,0.6,0.6,0.7,0.8,0.9,1.0,1.1,1.3,1.4,1.6,1.8,2.0
GCC,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,2.4,2.7,3.1,3.5,4.0,4.6,5.2,6.0,6.8,7.8,8.9,10.2,11.6
GCC,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,1.2,1.4,1.6,1.8,2.1,2.4,2.7,3.1,3.6,4.2,4.8,5.5,6.3
GCC,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,7.0,7.9,9.0,10.2,11.6,13.1,14.8,16.8,19.1,21.7,24.6,28.0,31.7
GCC,By Component,Hardware,Payment Units,Payment Units,1.8,2.0,2.2,2.5,2.8,3.1,3.4,3.8,4.3,4.8,5.4,6.0,6.8
GCC,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,6.7,7.4,8.2,9.0,10.0,11.0,12.1,13.3,14.7,16.2,18.0,19.9,22.0
GCC,By Component,Hardware,Receipt Printer,Receipt Printer,2.3,2.5,2.7,3.0,3.2,3.5,3.9,4.3,4.7,5.2,5.7,6.2,6.8
GCC,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",3.0,3.4,3.8,4.2,4.7,5.3,6.0,6.8,7.6,8.6,9.7,10.9,12.3
GCC,By Component,Software,Scanning & Decoding software,Scanning & Decoding software,3.2,3.5,3.9,4.4,4.9,5.5,6.2,7.0,7.8,8.8,9.9,11.1,12.4
GCC,By Component,Software,Computer Vision Software,Computer Vision Software,0.8,0.9,1.1,1.2,1.4,1.6,1.8,2.1,2.4,2.8,3.2,3.7,4.3
GCC,By Component,Software,POS & Payment Integration Software,POS & Payment Integration Software,2.9,3.3,3.7,4.2,4.8,5.4,6.2,7.0,8.0,9.1,10.4,11.7,13.3
GCC,By Component,Software,Store Operations & Workflow Software,Store Operations & Workflow Software,2.0,2.2,2.5,2.9,3.3,3.8,4.3,4.9,5.7,6.5,7.4,8.5,9.7
GCC,By Component,Software,"Others (Analytics & Dashboard Software, etc.)","Others (Analytics & Dashboard Software, etc.)",1.2,1.3,1.5,1.6,1.8,2.1,2.3,2.6,3.0,3.4,3.8,4.3,4.8
GCC,By Component,Services,Managed Services,Managed Services,5.6,7.6,10.1,13.0,16.6,21.0,26.3,32.9,41.1,50.8,62.5,76.6,93.5
GCC,By Component,Services,Professional Services,Professional Services,7.8,8.8,10.0,11.3,12.9,14.6,16.7,19.0,21.6,24.5,27.9,31.8,36.3
GCC,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,19.5,22.0,24.9,28.2,31.8,36.0,40.7,46.2,52.5,59.7,67.8,77.0,87.3
GCC,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,20.5,23.4,26.9,30.8,35.4,40.5,46.5,53.5,61.6,71.0,81.9,94.3,108.5
GCC,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,8.9,10.1,11.5,13.1,14.9,17.0,19.4,22.2,25.4,29.0,33.2,37.9,43.3
GCC,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,3.6,4.3,5.0,5.9,7.0,8.2,9.8,11.6,13.7,16.2,19.2,22.7,26.9
GCC,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,1.5,1.8,2.2,2.6,3.1,3.8,4.6,5.5,6.7,8.1,9.8,11.8,14.3
GCC,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,1.7,2.1,2.5,3.1,3.7,4.6,5.6,6.8,8.4,10.3,12.6,15.4,18.9
GCC,By Model Type,Cash Model,Cash Model,Cash Model,18.8,21.2,23.9,26.8,30.2,34.0,38.6,43.8,49.6,56.3,63.7,72.3,81.9
GCC,By Model Type,Cashless Model,Cashless Model,Cashless Model,36.9,42.5,49.1,56.9,65.8,76.1,88.0,102.0,118.6,138.0,160.7,187.0,217.4
GCC,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),48.6,55.3,63.0,71.9,82.0,93.6,106.9,122.3,140.3,160.9,184.7,211.8,242.7
GCC,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,1.7,2.0,2.3,2.6,3.0,3.5,4.0,4.6,5.3,6.2,7.2,8.3,9.7
GCC,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,5.4,6.5,7.7,9.2,10.9,13.1,15.7,18.8,22.6,27.1,32.5,39.1,46.9
GCC,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,30.0,34.3,39.4,45.1,51.6,59.1,67.8,77.9,89.8,103.5,119.3,137.6,158.5
GCC,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,7.0,8.0,9.2,10.6,12.3,14.2,16.5,19.2,22.3,25.9,30.1,35.0,40.7
GCC,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,5.9,6.7,7.6,8.6,9.8,11.2,12.8,14.6,16.8,19.2,22.0,25.2,28.8
GCC,By Retail Format,Department Stores,Department Stores,Department Stores,3.9,4.4,4.9,5.5,6.2,7.0,7.9,8.9,10.1,11.4,13.0,14.7,16.6
GCC,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,5.9,7.0,8.1,9.5,11.1,13.1,15.4,18.1,21.4,25.2,29.8,35.2,41.6
GCC,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,3.0,3.3,3.8,4.3,4.8,5.5,6.2,7.0,7.9,9.0,10.2,11.6,13.1
South Africa,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,0.6,0.6,0.7,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.6,1.7
South Africa,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,1.4,1.5,1.7,1.8,2.0,2.2,2.5,2.7,3.0,3.3,3.7,4.1,4.5
South Africa,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6
South Africa,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,0.8,0.9,1.0,1.1,1.3,1.4,1.6,1.8,2.1,2.4,2.7,3.1,3.5
South Africa,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,0.5,0.6,0.7,0.8,0.9,1.0,1.2,1.3,1.5,1.7,2.0,2.3,2.6
South Africa,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,2.0,2.3,2.5,2.9,3.2,3.6,4.1,4.6,5.2,5.9,6.6,7.5,8.5
South Africa,By Component,Hardware,Payment Units,Payment Units,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.5
South Africa,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,1.9,2.1,2.3,2.5,2.7,3.0,3.2,3.5,3.9,4.2,4.7,5.1,5.6
South Africa,By Component,Hardware,Receipt Printer,Receipt Printer,0.8,0.8,0.9,1.0,1.0,1.1,1.2,1.3,1.5,1.6,1.7,1.9,2.0
South Africa,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",0.9,1.0,1.1,1.2,1.3,1.5,1.7,1.8,2.1,2.3,2.6,2.9,3.3
South Africa,By Component,Software,Scanning & Decoding software,Scanning & Decoding software,0.8,0.9,1.0,1.1,1.2,1.4,1.5,1.7,1.9,2.1,2.4,2.7,3.0
South Africa,By Component,Software,Computer Vision Software,Computer Vision Software,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.8,0.9,1.0,1.2
South Africa,By Component,Software,POS & Payment Integration Software,POS & Payment Integration Software,0.8,0.9,1.0,1.2,1.3,1.5,1.7,1.9,2.1,2.4,2.7,3.1,3.5
South Africa,By Component,Software,Store Operations & Workflow Software,Store Operations & Workflow Software,0.6,0.7,0.8,0.9,1.0,1.1,1.3,1.4,1.6,1.9,2.1,2.4,2.8
South Africa,By Component,Software,"Others (Analytics & Dashboard Software, etc.)","Others (Analytics & Dashboard Software, etc.)",0.3,0.4,0.4,0.5,0.5,0.6,0.7,0.7,0.8,0.9,1.0,1.2,1.3
South Africa,By Component,Services,Managed Services,Managed Services,2.5,3.0,3.5,4.2,5.0,6.0,7.2,8.5,10.1,11.9,14.0,16.5,19.4
South Africa,By Component,Services,Professional Services,Professional Services,2.3,2.6,3.0,3.4,3.8,4.3,4.9,5.5,6.2,7.1,8.0,9.1,10.3
South Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,5.7,6.4,7.1,7.9,8.8,9.8,10.9,12.2,13.7,15.3,17.1,19.1,21.3
South Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,6.6,7.4,8.4,9.4,10.7,12.1,13.6,15.4,17.5,19.8,22.5,25.5,28.9
South Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,2.8,3.1,3.5,3.9,4.4,4.9,5.5,6.2,7.0,7.9,8.9,10.0,11.2
South Africa,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,1.0,1.2,1.4,1.6,1.8,2.1,2.5,2.9,3.4,4.0,4.6,5.4,6.3
South Africa,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,0.4,0.5,0.6,0.7,0.8,1.0,1.2,1.4,1.7,2.0,2.4,2.8,3.3
South Africa,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,0.5,0.5,0.7,0.8,0.9,1.1,1.4,1.7,2.0,2.4,2.9,3.5,4.3
South Africa,By Model Type,Cash Model,Cash Model,Cash Model,5.2,5.8,6.4,7.2,8.0,8.9,9.9,11.0,12.2,13.6,15.2,17.0,18.9
South Africa,By Model Type,Cashless Model,Cashless Model,Cashless Model,11.8,13.3,15.1,17.2,19.5,22.2,25.3,28.9,33.0,37.7,43.1,49.3,56.3
South Africa,By Technology,Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),Barcode Scanning (1D/2D),14.7,16.5,18.4,20.7,23.2,26.0,29.2,32.9,36.9,41.6,46.8,52.7,59.2
South Africa,By Technology,RFID-Based Scanning,RFID-Based Scanning,RFID-Based Scanning,0.6,0.7,0.8,0.9,1.1,1.2,1.4,1.5,1.8,2.0,2.3,2.6,3.0
South Africa,By Technology,Computer Vision and AI Scanning,Computer Vision and AI Scanning,Computer Vision and AI Scanning,1.6,1.9,2.3,2.7,3.2,3.8,4.5,5.4,6.5,7.7,9.2,11.0,13.0
South Africa,By Retail Format,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,Supermarkets & Hypermarkets,9.5,10.7,12.1,13.6,15.4,17.4,19.6,22.2,25.1,28.5,32.3,36.6,41.4
South Africa,By Retail Format,Convenience Stores,Convenience Stores,Convenience Stores,2.0,2.3,2.6,3.0,3.4,3.9,4.4,5.0,5.8,6.6,7.5,8.6,9.9
South Africa,By Retail Format,Specialty and Discount Stores,Specialty and Discount Stores,Specialty and Discount Stores,1.9,2.1,2.3,2.6,2.9,3.3,3.7,4.1,4.6,5.2,5.9,6.6,7.4
South Africa,By Retail Format,Department Stores,Department Stores,Department Stores,1.1,1.2,1.3,1.4,1.6,1.8,1.9,2.2,2.4,2.7,3.0,3.3,3.7
South Africa,By Retail Format,Warehouse Clubs,Warehouse Clubs,Warehouse Clubs,1.7,1.9,2.2,2.6,3.0,3.4,4.0,4.6,5.3,6.2,7.2,8.4,9.8
South Africa,By Retail Format,Pharmacies & Drugstores,Pharmacies & Drugstores,Pharmacies & Drugstores,0.8,0.9,1.0,1.1,1.3,1.4,1.5,1.7,1.9,2.2,2.4,2.7,3.0
Rest of Middle East & Africa,By Component,Hardware,Kiosk Scanner Devices,Single-plane Kiosk Scanners,0.7,0.8,0.9,1.0,1.0,1.1,1.3,1.4,1.5,1.7,1.8,2.0,2.2
Rest of Middle East & Africa,By Component,Hardware,Kiosk Scanner Devices,Multi-plane (Bioptic) Kiosk Scanners,2.2,2.4,2.6,2.9,3.2,3.5,3.9,4.3,4.8,5.3,5.9,6.5,7.2
Rest of Middle East & Africa,By Component,Hardware,Kiosk Scanner Devices,Presentation Kiosk Scanners,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.7,0.8,0.9,1.0
Rest of Middle East & Africa,By Component,Hardware,Dedicated / Retailer-Supplied Mobile Devices,Dedicated / Retailer-Supplied Mobile Devices,1.4,1.6,1.9,2.1,2.4,2.7,3.0,3.5,3.9,4.5,5.1,5.8,6.6
Rest of Middle East & Africa,By Component,Hardware,Smart-Cart Units,Smart-Cart Units,1.0,1.1,1.3,1.4,1.7,1.9,2.2,2.5,2.8,3.2,3.7,4.3,4.9
Rest of Middle East & Africa,By Component,Hardware,Kiosk Terminals / Display + Controller,Kiosk Terminals / Display + Controller,3.6,4.0,4.5,5.1,5.7,6.4,7.2,8.1,9.2,10.4,11.7,13.3,15.0
Rest of Middle East & Africa,By Component,Hardware,Payment Units,Payment Units,1.0,1.1,1.2,1.3,1.4,1.6,1.8,2.0,2.2,2.5,2.7,3.0,3.4
Rest of Middle East & Africa,By Component,Hardware,Kiosk Cabinet / Enclosure,Kiosk Cabinet / Enclosure,3.4,3.8,4.1,4.5,4.9,5.3,5.8,6.4,7.1,7.8,8.5,9.4,10.3
Rest of Middle East & Africa,By Component,Hardware,Receipt Printer,Receipt Printer,1.4,1.5,1.7,1.8,2.0,2.1,2.3,2.5,2.8,3.0,3.3,3.6,3.9
Rest of Middle East & Africa,By Component,Hardware,"Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)","Others (Scale / Bagging Hardware, Power & Internal Electronics, Mounting / Wiring / Minor Internal Hardware, Embedded Scan Modules, Network & Accessories)",1.7,1.9,2.2,2.4,2.7,3.1,3.4,3.8,4.3,4.8,5.4,6.1,6.8
Rest of Middle East & Africa,By Component,Software,Scanning & Decoding software,Scanning & Decoding software,1.9,2.2,2.4,2.7,3.0,3.3,3.7,4.2,4.7,5.2,5.8,6.5,7.3
Rest of Middle East & Africa,By Component,Software,Computer Vision Software,Computer Vision Software,0.5,0.5,0.6,0.7,0.8,0.9,1.0,1.2,1.4,1.6,1.8,2.0,2.3
Rest of Middle East & Africa,By Component,Software,POS & Payment Integration Software,POS & Payment Integration Software,1.5,1.7,2.0,2.2,2.5,2.8,3.2,3.6,4.1,4.7,5.3,6.0,6.8
Rest of Middle East & Africa,By Component,Software,Store Operations & Workflow Software,Store Operations & Workflow Software,1.3,1.4,1.6,1.9,2.1,2.4,2.7,3.1,3.6,4.1,4.6,5.3,6.0
Rest of Middle East & Africa,By Component,Software,"Others (Analytics & Dashboard Software, etc.)","Others (Analytics & Dashboard Software, etc.)",0.6,0.7,0.8,0.9,1.0,1.1,1.3,1.4,1.6,1.8,2.0,2.3,2.6
Rest of Middle East & Africa,By Component,Services,Managed Services,Managed Services,4.2,5.4,6.8,8.4,10.3,12.6,15.3,18.6,22.7,27.6,33.3,40.1,48.1
Rest of Middle East & Africa,By Component,Services,Professional Services,Professional Services,4.6,5.2,5.9,6.7,7.5,8.5,9.7,11.0,12.4,14.1,16.0,18.1,20.5
Rest of Middle East & Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,Single-Plane Self-Scanning Kiosks,11.2,12.5,14.0,15.7,17.6,19.8,22.3,25.2,28.4,32.1,36.2,40.8,46.0
Rest of Middle East & Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,Multi-Plane Self-Scanning Kiosks,12.0,13.7,15.6,17.8,20.3,23.1,26.4,30.1,34.5,39.5,45.3,51.8,59.3
Rest of Middle East & Africa,By Product Type,Fixed-Position Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,Presentation Self-Scanning Kiosks,5.0,5.6,6.4,7.3,8.2,9.3,10.6,12.0,13.6,15.5,17.7,20.1,22.8
Rest of Middle East & Africa,By Product Type,Mobile Self-Scanning Solutions,Dedicated Mobile Self-Scanning Devices,Dedicated Mobile Self-Scanning Devices,1.7,2.0,2.3,2.7,3.2,3.7,4.4,5.2,6.1,7.2,8.4,9.9,11.7
Rest of Middle East & Africa,By Product Type,Mobile Self-Scanning Solutions,Smartphone-Based Self-Scanning,Smartphone-Based Self-Scanning,0.8,0.9,1.1,1.3,1.6,1.9,2.3,2.7,3.3,4.0,4.8,5.7,6.9
Rest of Middle East & Africa,By Product Type,Mobile Self-Scanning Solutions,Smart-Cart-Based Self-Scanning,Smart-Cart-Based Self-Scanning,0.8,0.9,1.1,1.4,1.7,2.1,2.5,3.0,3.7,4.5,5.5,6.7,8.2
Rest of Middle East & Africa,By Model Type,Cash Model,Cash Model,Cash Model,10.1,11.4,12.8,14.4,16.1,18.0,20.2,22.7,25.5,28.8,32.5,36.6,41.2
